x,y,z
1.006711,-0.815918,0.592799
1.006711,-0.724805,-0.699936
1.006711,-0.669815,0.743905
1.006711,-0.586973,0.807899
1.006711,-0.498025,0.862604
1.006711,-0.403752,0.906843
1.006711,-0.305449,0.940075
1.006711,-0.204614,0.962634
1.006711,-0.102528,0.975486
1.006711,0.0,0.979631
1.006711,0.102528,0.975486
1.006711,0.204614,0.962635
1.006711,0.307477,-0.844786
1.006711,0.395784,-0.811477
1.006711,0.487387,-0.779982
1.006711,0.58153,-0.744324
1.006711,0.674013,-0.697961
1.006711,0.721509,0.696753
1.006711,0.833609,-0.562277
1.006711,0.894867,-0.475809
1.006711,0.943461,-0.381183
1.006711,0.98616,0.282777
1.006711,1.013231,-0.1424
1.006711,1.022432,-0.071495
1.087248,-1.022856,-0.071525
1.087248,-0.991221,-0.247139
1.087248,-1.012477,0.178527
1.087248,-0.974688,0.316695
1.087248,-0.931912,0.414914
1.087248,-0.878518,0.507213
1.087248,-0.816278,0.593061
1.087248,-0.724933,-0.70006
1.087248,-0.670053,0.744169
1.087248,-0.587115,0.808094
1.087248,-0.498101,0.862736
1.087248,-0.403809,0.90697
1.087248,-0.305514,0.940274
1.087248,-0.204683,0.962956
1.087248,-0.102574,0.975923
1.087248,0.0,0.980114
1.087248,0.102574,0.975924
1.087248,0.204683,0.962959
1.087248,0.308718,-0.848197
1.087248,0.397372,-0.814734
1.087248,0.489044,-0.782635
1.087248,0.582965,-0.746161
1.087248,0.67506,-0.699045
1.087248,0.721831,0.697064
1.087248,0.834046,-0.562571
1.087248,0.895237,-0.476006
1.087248,0.943873,-0.381349
1.087248,0.986308,0.282819
1.087248,1.013684,-0.142464
1.087248,1.022825,-0.071523
1.167785,-1.023241,-0.071552
1.167785,-0.991687,-0.247255
1.167785,-1.0126,0.178549
1.167785,-0.974818,0.316738
1.167785,-0.932126,0.415009
1.167785,-0.878821,0.507388
1.167785,-0.816621,0.59331
1.167785,-0.725048,-0.70017
1.167785,-0.670274,0.744415
1.167785,-0.58724,0.808266
1.167785,-0.498163,0.862844
1.167785,-0.403855,0.907074
1.167785,-0.305572,0.940455
1.167785,-0.204749,0.963268
1.167785,-0.102619,0.976356
1.167785,0.0,0.980596
1.167785,0.102619,0.976357
1.167785,0.20475,0.963272
1.167785,0.310336,-0.852642
1.167785,0.399438,-0.81897
1.167785,0.491195,-0.786076
1.167785,0.584822,-0.748538
1.167785,0.676409,-0.700442
1.167785,0.72215,0.697373
1.167785,0.83457,-0.562924
1.167785,0.895641,-0.476221
1.167785,0.944297,-0.381521
1.167785,0.986437,0.282856
1.167785,1.014135,-0.142527
1.167785,1.023212,-0.07155
1.248322,-1.023617,-0.071578
1.248322,-0.99215,-0.247371
1.248322,-1.012698,0.178566
1.248322,-0.97492,0.316771
1.248322,-0.932311,0.415092
1.248322,-0.879097,0.507547
1.248322,-0.816936,0.593539
1.248322,-0.725149,-0.700268
1.248322,-0.670473,0.744636
1.248322,-0.587345,0.808411
1.248322,-0.49821,0.862925
1.248322,-0.403891,0.907153
1.248322,-0.305625,0.940617
1.248322,-0.204813,0.963567
1.248322,-0.102664,0.976783
1.248322,0.0,0.981075
1.248322,0.102664,0.976785
1.248322,0.204814,0.963574
1.248322,0.312267,-0.857947
1.248322,0.4019,-0.824018
1.248322,0.493754,-0.790172
1.248322,0.587029,-0.751363
1.248322,0.678006,-0.702096
1.248322,0.722466,0.697678
1.248322,0.835163,-0.563324
1.248322,0.896071,-0.476449
1.248322,0.944728,-0.381695
1.248322,0.986546,0.282887
1.248322,1.014583,-0.14259
1.248322,1.023592,-0.071576
1.328859,-1.020167,-0.107224
1.328859,-1.023035,0.107525
1.328859,-1.012768,0.178578
1.328859,-0.974988,0.316793
1.328859,-0.932458,0.415157
1.328859,-0.879332,0.507682
1.328859,-0.817212,0.593739
1.328859,-0.725235,-0.700352
1.328859,-0.670639,0.74482
1.328859,-0.587424,0.80852
1.328859,-0.498237,0.862971
1.328859,-0.403913,0.907204
1.328859,-0.305671,0.940757
1.328859,-0.204873,0.963854
1.328859,-0.102708,0.977203
1.328859,0.0,0.98155
1.328859,0.102709,0.977207
1.328859,0.204876,0.963865
1.328859,0.314438,-0.86391
1.328859,0.404666,-0.829688
1.328859,0.496626,-0.794768
1.328859,0.589503,-0.754529
1.328859,0.679791,-0.703944
1.328859,0.722778,0.697979
1.328859,0.835805,-0.563758
1.328859,0.896517,-0.476687
1.328859,0.945163,-0.381871
1.328859,0.986634,0.282913
1.328859,1.015026,-0.142653
1.328859,1.023963,-0.071602
1.409396,-1.020565,-0.107266
1.409396,-1.023144,0.107537
1.409396,-1.01281,0.178586
1.409396,-0.975014,0.316801
1.409396,-0.932556,0.415201
1.409396,-0.879511,0.507786
1.409396,-0.81743,0.593898
1.409396,-0.725308,-0.700422
1.409396,-0.670759,0.744953
1.409396,-0.587469,0.808582
1.409396,-0.49824,0.862977
1.409396,-0.403921,0.907222
1.409396,-0.305709,0.940875
1.409396,-0.204931,0.964125
1.409396,-0.102752,0.977616
1.409396,0.0,0.98202
1.409396,0.102752,0.977622
1.409396,0.204935,0.964144
1.409396,0.316768,-0.870314
1.409396,0.407635,-0.835775
1.409396,0.499707,-0.799699
1.409396,0.592153,-0.757921
1.409396,0.681698,-0.705919
1.409396,0.723085,0.698275
1.409396,0.836475,-0.564209
1.409396,0.89697,-0.476928
1.409396,0.945596,-0.382046
1.409396,0.986703,0.282933
1.409396,1.015463,-0.142714
1.409396,1.024325,-0.071628
1.489933,-1.020952,-0.107306
1.489933,-1.023227,0.107545
1.489933,-1.012817,0.178587
1.489933,-0.986526,0.282882
1.489933,-0.932588,0.415215
1.489933,-0.879613,0.507845
1.489933,-0.817565,0.593996
1.489933,-0.725367,-0.700479
1.489933,-0.670816,0.745016
1.489933,-0.587468,0.808581
1.489933,-0.498215,0.862933
1.489933,-0.403913,0.907203
1.489933,-0.305738,0.940966
1.489933,-0.204985,0.964381
1.489933,-0.102794,0.978018
1.489933,0.0,0.982482
1.489933,0.102795,0.978027
1.489933,0.204992,0.96441
1.489933,0.31918,-0.87694
1.489933,0.410707,-0.842074
1.489933,0.502894,-0.804799
1.489933,0.59489,-0.761424
1.489933,0.683662,-0.707953
1.489933,0.723385,0.698565
1.489933,0.837151,-0.564666
1.489933,0.89742,-0.477167
1.489933,0.946024,-0.382218
1.489933,0.986752,0.282947
1.489933,1.015892,-0.142774
1.489933,1.024676,-0.071652
1.57047,-1.021328,-0.107346
1.57047,-1.023281,0.107551
1.57047,-1.012786,0.178582
1.57047,-0.986439,0.282857
1.57047,-0.932535,0.415191
1.57047,-0.87961,0.507843
1.57047,-0.817588,0.594012
1.57047,-0.725411,-0.700522
1.57047,-0.670788,0.744985
1.57047,-0.587408,0.808498
1.57047,-0.498152,0.862825
1.57047,-0.403884,0.907138
1.57047,-0.305758,0.941027
1.57047,-0.205036,0.964618
1.57047,-0.102835,0.97841
1.57047,0.0,0.982935
1.57047,0.102836,0.978423
1.57047,0.205045,0.964662
1.57047,0.321598,-0.883584
1.57047,0.413787,-0.84839
1.57047,0.506088,-0.80991
1.57047,0.597629,-0.76493
1.57047,0.685621,-0.709982
1.57047,0.723679,0.698849
1.57047,0.837814,-0.565113
1.57047,0.897856,-0.477398
1.57047,0.946441,-0.382387
1.57047,0.986782,0.282955
1.57047,1.016312,-0.142833
1.57047,1.025016,-0.071676
1.651007,-1.021691,-0.107384
1.651007,-1.023301,0.107553
1.651007,-1.01271,0.178568
1.651007,-0.986281,0.282812
1.651007,-0.93237,0.415118
1.651007,-0.879469,0.507762
1.651007,-0.817459,0.593919
1.651007,-0.725442,-0.700551
1.651007,-0.670647,0.744829
1.651007,-0.587271,0.808309
1.651007,-0.498045,0.862639
1.651007,-0.403832,0.907021
1.651007,-0.305767,0.941055
1.651007,-0.205082,0.964834
1.651007,-0.102875,0.978788
1.651007,0.0,0.983379
1.651007,0.102877,0.978808
1.651007,0.205096,0.9649
1.651007,0.323956,-0.890061
1.651007,0.416792,-0.85455
1.651007,0.509202,-0.814893
1.651007,0.587959,0.809256
1.651007,0.671714,0.746013
1.651007,0.767743,-0.644213
1.651007,0.818925,0.594984
1.651007,0.8994,0.478219
1.651007,0.948591,0.383256
1.651007,0.975352,0.316911
1.651007,1.018907,0.143198
1.651007,1.027685,-0.035888
1.731544,-1.025634,-0.071719
1.731544,-0.994797,-0.248031
1.731544,-1.005121,0.213645
1.731544,-0.974468,0.316624
1.731544,-0.900159,-0.478623
1.731544,-0.842342,-0.568167
1.731544,-0.798483,-0.623843
1.731544,-0.747255,0.672832
1.731544,-0.644872,-0.768528
1.731544,-0.55808,-0.827387
1.731544,-0.466326,-0.877032
1.731544,-0.370607,-0.917284
1.731544,-0.27172,-0.947599
1.731544,-0.170508,-0.966998
1.731544,-0.068137,-0.974406
1.731544,0.033852,-0.969404
1.731544,0.133934,-0.952989
1.731544,0.231284,-0.92763
1.731544,0.305843,0.941288
1.731544,0.403981,0.907357
1.731544,0.512162,-0.81963
1.731544,0.602824,-0.771579
1.731544,0.671913,0.746235
1.731544,0.768813,-0.64511
1.731544,0.819268,0.595233
1.731544,0.899636,0.478345
1.731544,0.948687,0.383294
1.731544,0.975368,0.316916
1.731544,1.01892,0.1432
1.731544,1.027946,-0.035897
1.812081,-1.025916,-0.071739
1.812081,-0.995203,-0.248132
1.812081,-1.004874,0.213593
1.812081,-0.974084,0.316499
1.812081,-0.900268,-0.478681
1.812081,-0.842333,-0.568161
1.812081,-0.798446,-0.623815
1.812081,-0.746709,0.67234
1.812081,-0.644969,-0.768644
1.812081,-0.558261,-0.827656
1.812081,-0.46654,-0.877434
1.812081,-0.370803,-0.91777
1.812081,-0.271887,-0.948182
1.812081,-0.170657,-0.967846
1.812081,-0.06824,-0.975878
1.812081,0.033941,-0.971941
1.812081,0.13448,-0.956874
1.812081,0.232557,-0.932737
1.812081,0.305858,0.941335
1.812081,0.422306,-0.865856
1.812081,0.514911,-0.824031
1.812081,0.605167,-0.774578
1.812081,0.749547,0.674895
1.812081,0.817398,-0.593875
1.812081,0.88038,-0.508287
1.812081,0.932621,-0.41523
1.812081,0.985091,-0.28247
1.812081,1.011317,-0.178323
1.812081,1.022389,-0.107457
1.812081,1.023526,0.107577
1.892617,-1.026508,0.07178
1.892617,-1.018328,0.143117
1.892617,-0.985627,-0.282624
1.892617,-0.946346,0.382348
1.892617,-0.896557,0.476708
1.892617,-0.837298,0.564765
1.892617,-0.769944,0.64606
1.892617,-0.672605,-0.747003
1.892617,-0.587924,-0.809208
1.892617,-0.497806,-0.862225
1.892617,-0.403305,-0.905838
1.892617,-0.305326,-0.939698
1.892617,-0.204735,-0.963202
1.892617,-0.102541,-0.975615
1.892617,0.0,-0.97647
1.892617,0.101542,-0.966109
1.892617,0.201063,-0.945929
1.892617,0.272556,0.950517
1.892617,0.393398,-0.883586
1.892617,0.486757,-0.843088
1.892617,0.577746,-0.795199
1.892617,0.672282,0.746645
1.892617,0.794827,-0.620987
1.892617,0.862023,0.538652
1.892617,0.917469,0.447479
1.892617,0.961696,-0.350029
1.892617,0.995512,-0.248209
1.892617,1.005489,0.213723
1.892617,1.028717,0.035924
1.973154,-1.029195,0.0
1.973154,-1.012099,-0.17846
1.973154,-0.962269,-0.350237
1.973154,-0.948577,-0.38325
1.973154,-0.913264,0.445428
1.973154,-0.856823,0.535403
1.973154,-0.750605,-0.675848
1.973154,-0.645128,-0.768834
1.973154,-0.558596,-0.828153
1.973154,-0.466942,-0.87819
1.973154,-0.371167,-0.918669
1.973154,-0.272181,-0.949208
1.973154,-0.170909,-0.969273
1.973154,-0.068411,-0.978327
1.973154,0.03409,-0.976202
1.973154,0.135407,-0.96347
1.973154,0.234735,-0.941472
1.973154,0.331854,-0.911761
1.973154,0.426878,-0.875229
1.973154,0.519638,-0.831595
1.973154,0.609174,-0.779707
1.973154,0.693755,-0.718405
1.973154,0.774372,0.649775
1.973154,0.840399,-0.566856
1.973154,0.88181,0.509114
1.973154,0.948874,0.38337
1.973154,0.975309,0.316897
1.973154,1.018844,0.143189
1.973154,1.028635,-0.035921
2.053691,-1.026633,-0.071789
2.053691,-0.996333,-0.248414
2.053691,-1.003584,0.213318
2.053691,-0.971997,0.315821
2.053691,-0.917753,-0.447618
2.053691,-0.842211,-0.568079
2.053691,-0.798247,-0.623659
2.053691,-0.699417,-0.724267
2.053691,-0.58819,-0.809574
2.053691,-0.498181,-0.862875
2.053691,-0.403669,-0.906655
2.053691,-0.305616,-0.94059
2.053691,-0.204966,-0.96429
2.053691,-0.102724,-0.977349
2.053691,0.0,-0.97955
2.053691,0.102072,-0.971154
2.053691,0.202573,-0.953033
2.053691,0.301004,-0.926394
2.053691,0.397213,-0.892154
2.053691,0.490981,-0.850403
2.053691,0.581557,-0.800444
2.053691,0.667538,-0.741376
2.053691,0.725251,0.700367
2.053691,0.818834,-0.594918
2.053691,0.88124,-0.508784
2.053691,0.933496,-0.415619
2.053691,0.986253,-0.282803
2.053691,1.01246,-0.178524
2.053691,1.023336,-0.107557
2.053691,1.023509,0.107575
2.134228,-1.026154,0.071756
2.134228,-1.017367,0.142982
2.134228,-0.986659,-0.28292
2.134228,-0.943003,0.380998
2.134228,-0.892245,0.474415
2.134228,-0.832396,0.561458
2.134228,-0.765099,0.641994
2.134228,-0.638796,0.761287
2.134228,-0.554911,0.822689
2.134228,-0.465289,0.875082
2.134228,-0.370725,0.917578
2.134228,-0.272348,0.949791
2.134228,-0.17134,0.971716
2.134228,-0.068772,0.983482
2.134228,0.034404,0.985208
2.134228,0.137305,0.976977
2.134228,0.239073,0.958868
2.134228,0.338846,0.930973
2.134228,0.435742,0.893403
2.134228,0.528825,0.846297
2.134228,0.617099,0.789851
2.134228,0.699501,0.724354
2.134228,0.750631,0.675872
2.134228,0.861734,-0.538471
2.134228,0.917456,-0.447473
2.134228,0.933974,0.415832
2.134228,0.96266,0.35038
2.134228,1.012605,0.17855
2.134228,1.029664,0.0
2.214765,-1.028842,-0.035928
2.214765,-1.005715,-0.213771
2.214765,-0.992703,0.247509
2.214765,-0.934156,-0.415913
2.214765,-0.925362,0.411998
2.214765,-0.862601,-0.539013
2.214765,-0.785739,0.613887
2.214765,-0.699365,-0.724214
2.214765,-0.637078,0.75924
2.214765,-0.553799,0.821042
2.214765,-0.464683,0.873942
2.214765,-0.370463,0.916929
2.214765,-0.272282,0.949561
2.214765,-0.171356,0.971808
2.214765,-0.068792,0.983768
2.214765,0.034416,0.985536
2.214765,0.137338,0.97721
2.214765,0.239089,0.958934
2.214765,0.338818,0.930895
2.214765,0.43568,0.893277
2.214765,0.528787,0.846236
2.214765,0.617151,0.789917
2.214765,0.699675,0.724534
2.214765,0.750871,0.676087
2.214765,0.861884,-0.538565
2.214765,0.917628,-0.447557
2.214765,0.934021,0.415853
2.214765,0.96261,0.350361
2.214765,1.012482,0.178528
2.214765,1.029766,0.0
2.295302,-1.0289,-0.03593
2.295302,-1.00602,-0.213836
2.295302,-0.991637,0.247243
2.295302,-0.934277,-0.415967
2.295302,-0.923208,0.411039
2.295302,-0.86815,0.501226
2.295302,-0.782747,0.611549
2.295302,-0.699321,-0.724168
2.295302,-0.635068,0.756845
2.295302,-0.552508,0.819127
2.295302,-0.463984,0.872627
2.295302,-0.370161,0.91618
2.295302,-0.272201,0.949277
2.295302,-0.171366,0.971867
2.295302,-0.06881,0.98403
2.295302,0.034426,0.985843
2.295302,0.137368,0.977423
2.295302,0.239101,0.958982
2.295302,0.338784,0.930801
2.295302,0.435612,0.893137
2.295302,0.52874,0.846161
2.295302,0.617192,0.78997
2.295302,0.699835,0.724701
2.295302,0.751095,0.676289
2.295302,0.861982,-0.538626
2.295302,0.917769,-0.447626
2.295302,0.934051,0.415866
2.295302,0.962544,0.350337
2.295302,1.012342,0.178503
2.295302,1.029849,0.0
2.375839,-1.028929,-0.035931
2.375839,-1.006304,-0.213896
2.375839,-0.990446,0.246946
2.375839,-0.934382,-0.416014
2.375839,-0.920776,0.409956
2.375839,-0.865045,0.499434
2.375839,-0.750167,-0.675453
2.375839,-0.699265,-0.72411
2.375839,-0.632795,0.754135
2.375839,-0.551055,0.816973
2.375839,-0.463202,0.871156
2.375839,-0.369822,0.91534
2.375839,-0.272105,0.948943
2.375839,-0.171371,0.971895
2.375839,-0.068827,0.984268
2.375839,0.034436,0.986129
2.375839,0.137395,0.977617
2.375839,0.239109,0.959013
2.375839,0.338744,0.930691
2.375839,0.435536,0.892982
2.375839,0.528684,0.846071
2.375839,0.617222,0.790008
2.375839,0.699982,0.724853
2.375839,0.751305,0.676478
2.375839,0.862033,-0.538658
2.375839,0.917878,-0.447679
2.375839,0.934066,0.415873
2.375839,0.962461,0.350307
2.375839,1.012187,0.178476
2.375839,1.029915,0.0
2.456376,-1.028931,-0.035931
2.456376,-1.006565,-0.213952
2.456376,-0.96365,-0.35074
2.456376,-0.934468,-0.416052
2.456376,-0.918119,0.408773
2.456376,-0.861647,0.497472
2.456376,-0.750043,-0.675341
2.456376,-0.699197,-0.72404
2.456376,-0.630311,0.751175
2.456376,-0.549473,0.814627
2.456376,-0.462352,0.869559
2.456376,-0.369453,0.914427
2.456376,-0.271997,0.948565
2.456376,-0.171371,0.971894
2.456376,-0.068842,0.984482
2.456376,0.034446,0.986393
2.456376,0.13742,0.977791
2.456376,0.239112,0.959026
2.456376,0.338698,0.930566
2.456376,0.435454,0.892813
2.456376,0.528619,0.845968
2.456376,0.617241,0.790032
2.456376,0.700115,0.72499
2.456376,0.751499,0.676653
2.456376,0.862041,-0.538663
2.456376,0.917959,-0.447718
2.456376,0.934064,0.415872
2.456376,0.962364,0.350272
2.456376,1.012016,0.178446
2.456376,1.029962,0.0
2.536913,-1.028909,-0.03593
2.536913,-1.006804,-0.214003
2.536913,-0.963814,-0.3508
2.536913,-0.934537,-0.416083
2.536913,-0.915323,0.407528
2.536913,-0.858066,0.495405
2.536913,-0.774109,-0.649554
2.536913,-0.699118,-0.723958
2.536913,-0.617359,-0.790183
2.536913,-0.547809,0.81216
2.536913,-0.46146,0.867881
2.536913,-0.369064,0.913464
2.536913,-0.271879,0.948156
2.536913,-0.171367,0.971868
2.536913,-0.068855,0.984672
2.536913,0.034454,0.986634
2.536913,0.137441,0.977944
2.536913,0.239111,0.959022
2.536913,0.338647,0.930426
2.536913,0.435365,0.892631
2.536913,0.528546,0.845851
2.536913,0.617248,0.790042
2.536913,0.700233,0.725113
2.536913,0.751677,0.676813
2.536913,0.862011,-0.538644
2.536913,0.918012,-0.447744
2.536913,0.934046,0.415864
2.536913,0.962251,0.350231
2.536913,1.004354,0.213482
2.536913,1.02999,0.0
2.61745,-1.027434,-0.071845
2.61745,-1.007021,-0.214049
2.61745,-0.963958,-0.350852
2.61745,-0.934588,-0.416106
2.61745,-0.912492,0.406268
2.61745,-0.854443,0.493313
2.61745,-0.773946,-0.649417
2.61745,-0.699028,-0.723865
2.61745,-0.617375,-0.790203
2.61745,-0.546125,0.809664
2.61745,-0.460557,0.866181
2.61745,-0.368667,0.912483
2.61745,-0.271757,0.947728
2.61745,-0.171358,0.971821
2.61745,-0.068867,0.984838
2.61745,0.034462,0.986851
2.61745,0.13746,0.978076
2.61745,0.239106,0.959
2.61745,0.338591,0.930272
2.61745,0.435271,0.892437
2.61745,0.528465,0.845721
2.61745,0.617244,0.790037
2.61745,0.700336,0.725219
2.61745,0.751837,0.676957
2.61745,0.861949,-0.538606
2.61745,0.918041,-0.447758
2.61745,0.934012,0.415849
2.61745,0.962123,0.350184
2.61745,1.004144,0.213437
2.61745,1.03,0.0
2.697987,-1.027458,-0.071847
2.697987,-1.007214,-0.21409
2.697987,-0.964081,-0.350897
2.697987,-0.949969,-0.383812
2.697987,-0.909753,0.405048
2.697987,-0.850944,0.491293
2.697987,-0.773772,-0.649272
2.697987,-0.718275,0.646738
2.697987,-0.617379,-0.790209
2.697987,-0.544495,0.807248
2.697987,-0.459677,0.864528
2.697987,-0.368278,0.91152
2.697987,-0.271633,0.947297
2.697987,-0.171347,0.971758
2.697987,-0.068877,0.984983
2.697987,0.034468,0.987045
2.697987,0.137475,0.978187
2.697987,0.239096,0.958961
2.697987,0.33853,0.930105
2.697987,0.43517,0.892231
2.697987,0.528376,0.845579
2.697987,0.617229,0.790017
2.697987,0.700424,0.72531
2.697987,0.75198,0.677086
2.697987,0.861859,-0.538549
2.697987,0.918046,-0.447761
2.697987,0.933961,0.415826
2.697987,0.961981,0.350133
2.697987,1.003921,0.21339
2.697987,1.029991,0.0
2.778523,-1.027467,-0.071847
2.778523,-1.007383,-0.214126
2.778523,-0.964182,-0.350934
2.778523,-0.950029,-0.383837
2.778523,-0.907239,0.403929
2.778523,-0.847748,0.489448
2.778523,-0.760403,0.594092
2.778523,-0.691886,0.668146
2.778523,-0.62016,0.739077
2.778523,-0.499329,-0.864863
2.778523,-0.404762,-0.909111
2.778523,-0.30632,-0.942756
2.778523,-0.205323,-0.965968
2.778523,-0.102935,-0.979359
2.778523,0.0,-0.983583
2.778523,0.10289,-0.978938
2.778523,0.20516,-0.965202
2.778523,0.306006,-0.941789
2.778523,0.404323,-0.908123
2.778523,0.498839,-0.864014
2.778523,0.588374,-0.809827
2.778523,0.672036,-0.746371
2.778523,0.726733,0.701798
2.778523,0.81932,-0.595271
2.778523,0.881536,-0.508955
2.778523,0.934616,-0.416118
2.778523,0.988594,-0.283475
2.778523,1.014824,-0.178941
2.778523,1.025149,-0.107747
2.778523,1.022536,0.107473
2.85906,-1.026467,0.035845
2.85906,-1.011598,0.142171
2.85906,-0.982694,0.245013
2.85906,-0.90027,-0.478682
2.85906,-0.840907,-0.567199
2.85906,-0.796737,-0.622479
2.85906,-0.749263,-0.67464
2.85906,-0.617351,-0.790174
2.85906,-0.468389,-0.880912
2.85906,-0.372368,-0.921644
2.85906,-0.272889,-0.951677
2.85906,-0.171287,-0.971417
2.85906,-0.068642,-0.981621
2.85906,0.034325,-0.982927
2.85906,0.137092,-0.975462
2.85906,0.239051,-0.958781
2.85906,0.339276,-0.932153
2.85906,0.436531,-0.895021
2.85906,0.529495,-0.84737
2.85906,0.617061,-0.789802
2.85906,0.698483,-0.723301
2.85906,0.776673,0.651706
2.85906,0.861607,-0.538392
2.85906,0.934621,-0.41612
2.85906,0.988736,-0.283515
2.85906,1.01497,-0.178967
2.85906,1.02524,-0.107757
2.85906,1.022352,0.107454
2.939597,-1.026231,0.035837
2.939597,-1.011059,0.142095
2.939597,-0.981778,0.244785
2.939597,-0.900164,-0.478626
2.939597,-0.840713,-0.567068
2.939597,-0.796529,-0.622317
2.939597,-0.74908,-0.674475
2.939597,-0.588834,-0.810461
2.939597,-0.46845,-0.881025
2.939597,-0.372413,-0.921755
2.939597,-0.272896,-0.9517
2.939597,-0.171269,-0.971317
2.939597,-0.068629,-0.981445
2.939597,0.034319,-0.982779
2.939597,0.137091,-0.97545
2.939597,0.239094,-0.958952
2.939597,0.339389,-0.932463
2.939597,0.436694,-0.895356
2.939597,0.529645,-0.84761
2.939597,0.617124,-0.789882
2.939597,0.698422,-0.723237
2.939597,0.776773,0.65179
2.939597,0.881297,-0.508817
2.939597,0.948174,0.383087
2.939597,0.973628,0.316351
2.939597,1.010707,0.178215
2.939597,1.029743,-0.035959
3.020134,-1.02481,-0.107712
3.020134,-0.999052,-0.249092
3.020134,-0.992511,0.210965
3.020134,-0.93457,-0.416098
3.020134,-0.920682,0.371979
3.020134,-0.862631,0.458669
3.020134,-0.772991,-0.648616
3.020134,-0.698427,-0.723242
3.020134,-0.591171,0.756664
3.020134,-0.499492,-0.865145
3.020134,-0.404925,-0.909476
3.020134,-0.306378,-0.942934
3.020134,-0.205285,-0.965792
3.020134,-0.102885,-0.978884
3.020134,0.0,-0.98308
3.020134,0.102871,-0.978753
3.020134,0.205235,-0.965555
3.020134,0.306281,-0.942635
3.020134,0.404789,-0.90917
3.020134,0.49934,-0.864882
3.020134,0.58868,-0.810249
3.020134,0.671985,-0.746315
3.020134,0.726931,0.701989
3.020134,0.840479,-0.56691
3.020134,0.934569,-0.416097
3.020134,0.988943,-0.283575
3.020134,1.015185,-0.179005
3.020134,1.025352,-0.107769
3.020134,1.021946,0.107411
3.100671,-1.025854,0.035824
3.100671,-1.010312,0.14199
3.100671,-0.980691,0.244514
3.100671,-0.917769,-0.447626
3.100671,-0.840299,-0.566789
3.100671,-0.796092,-0.621975
3.100671,-0.748691,-0.674124
3.100671,-0.615304,0.733291
3.100671,-0.539722,0.800171
3.100671,-0.436994,-0.895971
3.100671,-0.339594,-0.933027
3.100671,-0.239166,-0.95924
3.100671,-0.137078,-0.975364
3.100671,-0.034306,-0.982392
3.100671,0.068595,-0.98095
3.100671,0.171198,-0.970912
3.100671,0.272834,-0.951485
3.100671,0.372389,-0.921695
3.100671,0.468433,-0.880994
3.100671,0.559587,-0.829622
3.100671,0.644875,-0.768533
3.100671,0.723799,-0.698965
3.100671,0.79606,-0.62195
3.100671,0.917766,-0.447624
3.100671,0.964386,-0.351008
3.100671,0.999215,-0.249132
3.100671,0.99395,0.247819
3.100671,1.028323,0.03591
3.181208,-1.028375,-0.035912
3.181208,-1.015066,-0.178984
3.181208,-0.97737,-0.317567
3.181208,-0.953242,0.309727
3.181208,-0.899764,-0.478413
3.181208,-0.818383,-0.59459
3.181208,-0.75395,0.589051
3.181208,-0.644858,-0.768512
3.181208,-0.565797,0.778752
3.181208,-0.468553,-0.881219
3.181208,-0.372485,-0.921932
3.181208,-0.272873,-0.951623
3.181208,-0.171193,-0.970882
3.181208,-0.068581,-0.980759
3.181208,0.034296,-0.982113
3.181208,0.13704,-0.975092
3.181208,0.239116,-0.959042
3.181208,0.339551,-0.932909
3.181208,0.436956,-0.895892
3.181208,0.529854,-0.847943
3.181208,0.617101,-0.789853
3.181208,0.698082,-0.722885
3.181208,0.776949,0.651938
3.181208,0.880819,-0.508541
3.181208,0.947672,0.382884
3.181208,0.972922,0.316122
3.181208,1.009906,0.178074
3.181208,1.029571,-0.035953
3.261745,-1.024812,-0.107712
3.261745,-0.9992,-0.249128
3.261745,-0.991997,0.210856
3.261745,-0.934341,-0.415996
3.261745,-0.902897,0.401996
3.261745,-0.842912,0.486655
3.261745,-0.772331,-0.648062
3.261745,-0.697959,-0.722758
3.261745,-0.591762,0.75742
3.261745,-0.499535,-0.86522
3.261745,-0.404985,-0.909611
3.261745,-0.306364,-0.942891
3.261745,-0.205205,-0.965414
3.261745,-0.102813,-0.978201
3.261745,0.0,-0.982304
3.261745,0.102809,-0.978166
3.261745,0.205192,-0.96535
3.261745,0.306337,-0.94281
3.261745,0.404948,-0.909528
3.261745,0.499494,-0.865149
3.261745,0.588665,-0.810228
3.261745,0.671685,-0.745982
3.261745,0.726964,0.702021
3.261745,0.839846,-0.566483
3.261745,0.934345,-0.415997
3.261745,0.989057,-0.283607
3.261745,1.015307,-0.179026
3.261745,1.025337,-0.107767
3.261745,1.021249,0.107338
3.342282,-1.025556,0.035813
3.342282,-1.010088,0.141959
3.342282,-0.981057,0.244605
3.342282,-0.917386,-0.447439
3.342282,-0.860483,-0.537689
3.342282,-0.795391,-0.621428
3.342282,-0.644637,-0.768248
3.342282,-0.499523,-0.865199
3.342282,-0.404982,-0.909603
3.342282,-0.306344,-0.942829
3.342282,-0.205171,-0.965252
3.342282,-0.102786,-0.977945
3.342282,0.0,-0.982014
3.342282,0.102784,-0.977923
3.342282,0.205162,-0.965212
3.342282,0.306327,-0.942778
3.342282,0.404958,-0.909552
3.342282,0.499497,-0.865154
3.342282,0.588616,-0.81016
3.342282,0.671553,-0.745835
3.342282,0.726937,0.701995
3.342282,0.839616,-0.566328
3.342282,0.934233,-0.415947
3.342282,0.989041,-0.283603
3.342282,1.015293,-0.179024
3.342282,1.025283,-0.107762
